shape_id,shape_pt_lat,shape_pt_lon,shape_pt_sequence,shape_dist_traveled
Route_47,43.4629617525513,-3.83887612345669,3209,3190
Route_47,43.4629436551738,-3.83888823489861,3210,3192
Route_47,43.4629255577951,-3.83890034633338,3211,3195
Route_47,43.4629074604151,-3.83891245776098,3212,3197
Route_47,43.4628894537413,-3.83891220870191,3213,3199
Route_47,43.4628624437306,-3.83891183511374,3214,3202
Route_47,43.4628265210889,-3.83889897653025,3215,3206
Route_47,43.4627447653715,-3.83899673938759,3216,3218
Route_47,43.462717120318,-3.83908288887228,3217,3226
Route_47,43.4626984785366,-3.83916916284439,3218,3233
Route_47,43.4626882955408,-3.83932972396652,3219,3246
Route_47,43.4626368321313,-3.8402066912616,3220,3317
Route_47,43.46262364845,-3.84077514589839,3221,3363
Route_47,43.4625991839644,-3.8416524856663,3222,3434
Route_47,43.4625587099131,-3.84225764567255,3223,3483
Route_47,43.4625031415891,-3.84246702215754,3224,3501
Route_47,43.4622280297521,-3.84314308883649,3225,3564
Route_47,43.4621908312073,-3.84330327242667,3226,3578
Route_47,43.4619852767594,-3.84431406152939,3227,3662
Route_47,43.4617703444977,-3.84537415910251,3228,3751
Route_47,43.4616297165656,-3.84612624916259,3229,3814
Route_47,43.4615358398239,-3.84664412079787,3230,3857
Route_47,43.4613215276248,-3.84761768102462,3231,3940
Route_47,43.4612372893571,-3.84804915271838,3232,3976
Route_47,43.4611156599771,-3.84866552073724,3233,4028
Route_47,43.4609941191162,-3.8492695261761,3234,4078
Route_47,43.4608727588561,-3.84984880908112,3235,4127
Route_47,43.4606672388562,-3.85084719322061,3236,4211
Route_47,43.4605742612691,-3.85124144934016,3237,4244
Route_47,43.4603414428127,-3.85227652394046,3238,4332
Route_47,43.460219145243,-3.85297939328938,3239,4391
Route_47,43.4600970279682,-3.85365754001347,3240,4447
Route_47,43.4597225739161,-3.85556823863471,3241,4607
Route_47,43.4595919009228,-3.85618444852189,3242,4659
Route_47,43.4595088343839,-3.85645521900121,3243,4683
Route_47,43.4595446623914,-3.85648044695719,3244,4687
Route_47,43.459571301883,-3.85653026731223,3245,4692
Route_47,43.4595980339629,-3.85656772795831,3246,4697
Route_47,43.4596157627292,-3.85660506149679,3247,4700
Route_47,43.4596605940026,-3.85663041673069,3248,4706
Route_47,43.4596784153679,-3.85665539055732,3249,4708
Route_47,43.4598311936109,-3.85669463148628,3250,4726
Route_47,43.4603979383556,-3.8567644419309,3251,4789
Route_47,43.4607938056012,-3.85680711735208,3252,4833
Route_47,43.4612886164298,-3.85686355249266,3253,4888
Route_47,43.4617654205869,-3.85691973422333,3254,4941
Route_47,43.4621883902081,-3.85695043309545,3255,4988
Route_47,43.4625124161966,-3.85696737279445,3256,5024
Route_47,43.4628543560916,-3.85699692753861,3257,5062
Route_47,43.4632139318714,-3.857076179035,3258,5103
Route_47,43.4633758058167,-3.85710319016127,3259,5121
Route_47,43.4635022226148,-3.85705552921822,3260,5135
Route_47,43.4636746750862,-3.8568725377723,3261,5160
Route_47,43.4640372152957,-3.85655624868786,3262,5207
Route_47,43.4643181694739,-3.85631297616828,3263,5244
Route_47,43.464409220829,-3.85617827928148,3264,5259
Route_47,43.4645368405503,-3.85596992574305,3265,5281
Route_47,43.4647661789911,-3.8554045053024,3266,5334
Route_47,43.4650325445212,-3.85470361864595,3267,5397
Route_47,43.4653081861123,-3.85396576979176,3268,5465
Route_47,43.4654272601103,-3.8536954769868,3269,5490
Route_47,43.4654912985215,-3.85356039354134,3270,5503
Route_47,43.4655541370198,-3.8535860024974,3271,5510
Route_47,43.4655621249644,-3.85372209996486,3272,5521
Route_47,43.4655780080244,-3.85400665597889,3273,5545
Route_47,43.46561905252,-3.85453881232971,3274,5588
Route_47,43.4656707618595,-3.8548485983955,3275,5614
Route_47,43.4657755653758,-3.8552827568514,3276,5651
Route_47,43.4660295358159,-3.85623824115176,3277,5733
Route_47,43.466055434573,-3.85638695532492,3278,5745
Route_47,43.4661073241361,-3.85667202296525,3279,5769
Route_47,43.466202375903,-3.85720494912539,3280,5813
Route_47,43.4664528030182,-3.85863017142854,3281,5932
Route_47,43.4665214860307,-3.85907619282079,3282,5969
Route_47,43.4665819074958,-3.8594231982647,3283,5998
Route_47,43.4666163406191,-3.85963384856571,3284,6015
Route_47,43.4666855776792,-3.86000570512646,3285,6046
Route_47,43.4666748072823,-3.86024043992775,3286,6065
Route_47,43.4666092723261,-3.8605732975082,3287,6093
Route_47,43.4663936302535,-3.86170758236117,3288,6188
Route_47,43.466169626773,-3.86275520338907,3289,6276
Route_47,43.4659082928886,-3.86397535779674,3290,6379
Route_47,43.4658145222479,-3.86446851496151,3291,6420
Route_47,43.4656839881436,-3.8650600446602,3292,6470
Route_47,43.4656461040321,-3.86530675011111,3293,6491
Route_47,43.4654692383421,-3.866070686427,3294,6556
Route_47,43.465376114582,-3.86647731036831,3295,6590
Route_47,43.4652269072998,-3.86715509993723,3296,6647
Route_47,43.4652627328373,-3.86718033660684,3297,6652
Route_47,43.465289461332,-3.86721780544505,3298,6656
Route_47,43.465307092772,-3.8672675064508,3299,6661
Route_47,43.4653158147044,-3.867304717847,3300,6664
Route_47,43.4653154395734,-3.86735416137676,3301,6668
Route_47,43.4653151582111,-3.86739124402346,3302,6671
Route_47,43.4653148768367,-3.86742832666963,3303,6674
Route_47,43.4652965889181,-3.86746515176012,3304,6677
Route_47,43.4652783009877,-3.86750197682832,3305,6681
Route_47,43.4652511035842,-3.86752631221734,3306,6685
Route_47,43.4652329094415,-3.86755077637455,3307,6687
Route_47,43.4651968025701,-3.86756262207282,3308,6692
Route_47,43.465142689165,-3.86757421017119,3309,6698
Route_47,43.4650928442465,-3.86756207047147,3310,6703
Route_48,43.4650979542544,-3.86753648369497,3311,2
Route_48,43.465062222597,-3.86749888605615,3312,7
Route_48,43.465035587989,-3.86744905641256,3313,12
Route_48,43.4650180504148,-3.86738699475743,3314,17
Route_48,43.4650095160735,-3.86732506189313,3315,22
Route_48,43.4650189882328,-3.86726338653825,3316,27
Route_48,43.465046373124,-3.86721432946612,3317,32
Route_48,43.4650736642293,-3.86717763318322,3318,37
Route_48,43.4651188680946,-3.86715355516739,3319,42
Route_48,43.4651459716589,-3.86714158051059,3320,45
Route_48,43.4651819847275,-3.8671420954263,3321,49
Route_48,43.4652179040328,-3.86715497120609,3322,53
Route_48,43.4652537295704,-3.86718020787179,3323,58
Route_48,43.465289461332,-3.86721780544505,3324,63
Route_48,43.4653069989953,-3.86727986733167,3325,68
Route_48,43.4653245366245,-3.86734192925372,3326,73
Route_48,43.465315064421,-3.86740360490558,3327,79
Route_48,43.4653867153761,-3.86745407864166,3328,88
Route_48,43.4654404535765,-3.86749193402264,3329,94
Route_48,43.4655211077549,-3.86754253675911,3330,104
Route_48,43.4655928524543,-3.86758064989559,3331,113
Route_48,43.4656555000589,-3.86763099527219,3332,121
Route_48,43.4657537854024,-3.86773129988198,3333,134
Route_48,43.4658253423678,-3.867794135361,3334,144
Route_48,43.465878986608,-3.86784435231697,3335,151
Route_48,43.4659325369793,-3.86790693036845,3336,159
Route_48,43.4659776471454,-3.86789521358338,3337,164
Route_48,43.4660226634655,-3.86789585780608,3338,169
Route_48,43.4660496732574,-3.86789624434041,3339,172
Route_48,43.4660854047709,-3.86793384283257,3340,177
Route_48,43.4661121330077,-3.86797131251285,3341,181
Route_48,43.4661299518253,-3.86799629231805,3342,184
Route_48,43.4661477706371,-3.86802127213791,3343,187
Route_48,43.4661836898313,-3.86803414865089,3344,191
Route_48,43.4662286122869,-3.86804715404747,3345,196
Route_48,43.4662734408765,-3.86807252053904,3346,201
Route_48,43.4664352180095,-3.86811192356963,3347,220
Route_48,43.4666150955208,-3.86813922344303,3348,240
Route_48,43.4668309860669,-3.86816703904056,3349,264
Route_48,43.4670495046923,-3.86784874031823,3350,299
Route_48,43.4674246416612,-3.86706289898879,3351,375
Route_48,43.4675899811208,-3.86663256894158,3352,415
Route_48,43.467847224668,-3.86595629449954,3353,476
Route_48,43.467966514073,-3.86566129159317,3354,504
Route_48,43.468085989872,-3.86534156461119,3355,533
Route_48,43.4681511645603,-3.86505815019591,3356,557
Route_48,43.4682163385505,-3.86477473516147,3357,581
Route_48,43.4683006400562,-3.86434323820579,3358,617
Route_48,43.4683841925513,-3.86401063217705,3359,645
Route_48,43.4686068078363,-3.86314840135433,3360,719
Route_48,43.4687459624297,-3.86260641343087,3361,766
Route_48,43.4688850212511,-3.86207678461163,3362,811
Route_48,43.4690332672358,-3.86152255792799,3363,859
Route_48,43.4691713899614,-3.86111654093272,3364,895
Route_48,43.469419970049,-3.86039065033254,3365,960
Route_48,43.469485876577,-3.86000833014488,3366,992
Route_48,43.4692341567884,-3.859955308043,3367,1020
Route_48,43.4691532202793,-3.85994179723244,3368,1029
Route_48,43.4688477597166,-3.85985092482567,3369,1064
Route_48,43.4684975615645,-3.85972233044942,3370,1104
Route_48,43.4683896151746,-3.85970843720842,3371,1116
Route_48,43.4682996753403,-3.8596947992951,3372,1126
Route_48,43.4681200745333,-3.85963043915938,3373,1147
Route_48,43.467994586313,-3.85955448366187,3374,1162
Route_48,43.4677522412553,-3.85945214683041,3375,1190
Route_48,43.4674023213061,-3.85928647317106,3376,1232
Route_48,43.4672310731057,-3.85930877189122,3377,1251
Route_48,43.4667353350205,-3.8593759225083,3378,1306
Route_48,43.4665548047152,-3.8594351766565,3379,1327
Route_48,43.4665031078814,-3.85912538234995,3380,1352
Route_48,43.4664430569359,-3.85872893308031,3381,1385
Route_48,43.4662786765721,-3.85783651112077,3382,1460
Route_48,43.4661233851481,-3.85693186003444,3383,1535
Route_48,43.4660454125887,-3.85652279992071,3384,1569
Route_48,43.4660024333555,-3.85625022086676,3385,1591
Route_48,43.4658974484635,-3.85584078124381,3386,1627
Route_48,43.4657047411626,-3.85512104806734,3387,1689
Route_48,43.4656346562429,-3.85486045175702,3388,1711
Route_48,43.4655920426312,-3.85453843174841,3389,1738
Route_48,43.4655271271241,-3.85358562234118,3390,1815
Route_48,43.4654539007581,-3.85374530100985,3391,1830
Route_48,43.4653441993044,-3.85396627688864,3392,1852
Route_48,43.4650687425406,-3.85467940442967,3393,1917
Route_48,43.4648022846654,-3.85539265242719,3394,1982
Route_48,43.4646371724123,-3.85579827255838,3395,2020
Route_48,43.4645638504339,-3.85597030694768,3396,2036
Route_48,43.4643632785339,-3.85630125103513,3397,2071
Route_48,43.4642996073206,-3.85638688619925,3398,2080
Route_48,43.463674304477,-3.8569219801002,3399,2162
Route_48,43.463510947895,-3.85709273808723,3400,2185
Route_48,43.4634025376695,-3.85714065343261,3401,2198
Route_48,43.4633575212012,-3.85714001724918,3402,2203
Route_48,43.4628899986128,-3.85704687807848,3403,2255
Route_48,43.4626651015724,-3.85701897682904,3404,2280
Route_48,43.462485220992,-3.85699171185207,3405,2300
Route_48,43.4623051550809,-3.85698916765062,3406,2320
Route_48,43.4617562319846,-3.85694432740872,3407,2381
Route_48,43.4612344113523,-3.85688750954561,3408,2440
Route_48,43.4606585708446,-3.85682992965787,3409,2504
Route_48,43.4603616472557,-3.85680101298306,3410,2537
Route_48,43.4599927898751,-3.85675871944493,3411,2578
Route_48,43.4598129091327,-3.85673145656453,3412,2598
Route_48,43.459669041579,-3.85670470247594,3413,2614
Route_48,43.4596064815808,-3.85664201361872,3414,2623
Route_48,43.4595700052723,-3.85670330376811,3415,2629
Route_48,43.4595516281628,-3.85675248842896,3416,2634
Route_48,43.4595335289313,-3.85676459384362,3417,2636
Route_48,43.4595064263978,-3.85677657208556,3418,2639
Route_48,43.4594794164959,-3.85677619058925,3419,2642
Route_48,43.4594524992252,-3.8567634493712,3420,2645
Route_48,43.4594256745815,-3.85673834844772,3421,2649
Route_48,43.4594079458575,-3.85670101498882,3422,2652
Route_48,43.4593903097401,-3.85665132184165,3423,2657
Route_48,43.4593816769021,-3.85660175586211,3424,2661
Route_48,43.4593909580368,-3.8565648038702,3425,2664
Route_48,43.4594092424609,-3.85652797899499,3426,2668
Route_48,43.4594364375728,-3.85650364094024,3427,2671
Route_48,43.4594637252789,-3.85646694313827,3428,2676
Route_48,43.4594909203779,-3.85644260503448,3429,2679
Route_48,43.4595739868867,-3.85617183461699,3430,2703
Route_48,43.4597048448096,-3.85553090532766,3431,2757
Route_48,43.4598361612873,-3.85482817418863,3432,2816
Route_48,43.4600698334525,-3.85368187961386,3433,2912
Route_48,43.4602110640973,-3.85285566779287,3434,2980
Route_48,43.4603048766665,-3.85235017739698,3435,3023
Route_48,43.4605193209749,-3.85136429082069,3436,3106
Route_48,43.4606402289181,-3.85084681434839,3437,3150
Route_48,43.4607897072202,-3.85011959415912,3438,3211
Route_48,43.4609672928123,-3.84924442789188,3439,3284
Route_48,43.4611260395174,-3.8484802453652,3440,3349
Route_48,43.4612946093117,-3.84760494345448,3441,3422
Route_48,43.4615088298605,-3.84664374378527,3442,3503
Route_48,43.4615742327105,-3.84632325861266,3443,3530
Route_48,43.4616309057525,-3.84596556655802,3444,3560
Route_48,43.4617433345266,-3.84537378265219,3445,3609
Route_48,43.4619023294619,-3.84457249906987,3446,3677
Route_48,43.4621171631247,-3.84352475654962,3447,3765
Route_48,43.4622012020911,-3.84311799272156,3448,3799
Route_48,43.4624762226909,-3.84245428660774,3449,3861
Route_48,43.462531699924,-3.84225727059933,3450,3878
Route_48,43.4625628976267,-3.84168906714017,3451,3924
Route_48,43.4625995468149,-3.84037923820738,3452,4030
Route_48,43.4626102763433,-3.84014451500737,3453,4049
Route_48,43.4626714685268,-3.83916878914431,3454,4128
Route_48,43.4627089334525,-3.83897152033746,3455,4145
Route_48,43.4627365784225,-3.83888537081229,3456,4152
Route_48,43.4627550385992,-3.83882381760063,3457,4158
Route_48,43.4627914147265,-3.83877487382468,3458,4163
Route_48,43.4628186968084,-3.8387381659542,3459,4167
Route_48,43.4628457975079,-3.83872617899328,3460,4171
Route_48,43.4628550728995,-3.83868922207554,3461,4174
Route_48,43.4628465229589,-3.8386272952216,3462,4179
Route_48,43.4627230146254,-3.83827945989812,3463,4210
Route_48,43.4624686213107,-3.83736118196512,3464,4290
Route_48,43.4622927178197,-3.83679011931313,3465,4340
Route_48,43.4619935668185,-3.83583415269065,3466,4424
Route_48,43.4618349397787,-3.83536222901815,3467,4466
Route_48,43.4617899048786,-3.83530488007168,3468,4473
Route_48,43.4617942518037,-3.83530523834551,3469,4473
Route_48,43.4617814616018,-3.83528732344011,3470,4475
Route_48,43.4617458094557,-3.83523738646144,3471,4481
Route_48,43.4615934749682,-3.8351363970059,3472,4499
Route_48,43.4615572809819,-3.83516062159224,3473,4504
Route_48,43.4615030802953,-3.8351845982092,3474,4510
Route_48,43.4614309632116,-3.83519596664272,3475,4518
Route_48,43.4613681203797,-3.83517037847964,3476,4525
Route_48,43.4613143711855,-3.8351325541635,3477,4532
Route_48,43.4612788092547,-3.83507025749994,3478,4539
Route_48,43.4612256017099,-3.83495827241167,3479,4549
Route_48,43.4612262336146,-3.83487175133895,3480,4556
Route_48,43.4612360493164,-3.83476063386184,3481,4565
Route_48,43.4612818783074,-3.83465001190677,3482,4576
Route_48,43.4613182526681,-3.83460106677561,3483,4581
Route_48,43.4613634498884,-3.83457696582638,3484,4587
Route_48,43.4613817272884,-3.83454013302733,3485,4590
Route_48,43.4613643521795,-3.83445336400025,3486,4598
Route_48,43.4613385149084,-3.8342923101059,3487,4611
Route_48,43.4613302331553,-3.83419330485644,3488,4619
Route_48,43.4612591082269,-3.83406871265475,3489,4632
Route_48,43.4610998428575,-3.83368332015101,3490,4668
Route_48,43.4609404860706,-3.83331028975744,3491,4703
Route_48,43.4607365615472,-3.83287484284438,3492,4745
Route_48,43.4606038520911,-3.83255162762358,3493,4775
Route_48,43.4605515420127,-3.83231604572394,3494,4795
Route_48,43.4605353348344,-3.83206859822421,3495,4815
Route_48,43.4606276170686,-3.83176083225056,3496,4842
Route_48,43.4607563613794,-3.83139175864081,3497,4875
Route_48,43.4608393688695,-3.83112094739418,3498,4898
Route_48,43.4609591975938,-3.83073938769141,3499,4932
Route_48,43.4609962887773,-3.83059155948881,3500,4945
Route_48,43.4610241070403,-3.83048068821655,3501,4954
Route_48,43.4609884527623,-3.83043075466077,3502,4960
Route_48,43.4609709847413,-3.83035634744285,3503,4966
Route_48,43.4609715233908,-3.83028218674808,3504,4972
Route_48,43.4609990720718,-3.83020839574015,3505,4979
Route_48,43.4610444479125,-3.83015957136506,3506,4985
Route_48,43.4610985578286,-3.83014795055983,3507,4991
Route_48,43.46114348487,-3.8301609268178,3508,4996
Route_48,43.461179229028,-3.83019850018728,3509,5001
Route_48,43.4611970562199,-3.83022346696973,3510,5004
Route_48,43.4612149731732,-3.83023607360118,3511,5007
Route_48,43.4613059043659,-3.83011370410824,3512,5021
Route_48,43.4614424803769,-3.82990542875512,3513,5043
Route_48,43.4616068734177,-3.82958627970654,3514,5075
Route_48,43.4617169764192,-3.82930347117532,3515,5101
Route_48,43.4618186131577,-3.82894637679769,3516,5132
Route_48,43.4619295209134,-3.82855232325321,3517,5166
Route_48,43.4620874137623,-3.82788695519737,3518,5223
Route_48,43.4621988546959,-3.82741873567328,3519,5263
Route_48,43.4624029197973,-3.82659328979473,3520,5333
Route_48,43.4625047267981,-3.82621146584564,3521,5366
Route_48,43.4628168236551,-3.82538748188851,3522,5441
Route_48,43.4628815426447,-3.82515348965416,3523,5461
Route_48,43.4630477059864,-3.82458710889266,3524,5511
Route_48,43.46318650003,-3.82406980037689,3525,5555
Route_48,43.4634728175341,-3.82307238027207,3526,5642
Route_48,43.463537353875,-3.82286310430007,3527,5660
Route_48,43.4635559833996,-3.8227768239415,3528,5668
Route_48,43.4634291354559,-3.82288635977695,3529,5684
Route_48,43.4631572545112,-3.82312990687822,3530,5720
Route_48,43.4627583464617,-3.8235077061989,3531,5774
Route_48,43.4625497550073,-3.82371502242077,3532,5803
Route_48,43.4623049715191,-3.82394656882683,3533,5836
Route_48,43.4620420025945,-3.82420258939958,3534,5872
Route_48,43.4617879473307,-3.82447109044165,3535,5907
Route_48,43.4606637688464,-3.82553124168241,3536,6059
Route_48,43.4600926279272,-3.82606735999656,3537,6136
Route_48,43.4596847962519,-3.82643263854493,3538,6190
Route_48,43.4595763090264,-3.82649296580197,3539,6203
Route_48,43.4594768251394,-3.82655341552654,3540,6215
Route_48,43.4593144963666,-3.82658828665077,3541,6233
Route_48,43.4591164222074,-3.82658558758751,3542,6255
Route_48,43.4589277982346,-3.82652121267827,3543,6277
Route_48,43.4587662736851,-3.82644484648928,3544,6296
Route_48,43.458694604108,-3.82639442654086,3545,6305
Route_48,43.4586581438683,-3.8264557342098,3546,6311
Route_48,43.458630686968,-3.8265171644767,3547,6317
Route_48,43.4585674846414,-3.82654102505122,3548,6324
Route_48,43.4585132856816,-3.82656500825535,3549,6330
Route_48,43.4584325234214,-3.82652682532049,3550,6340
Route_48,43.4583700359553,-3.8264518090279,3551,6349
Route_48,43.4583349159238,-3.82632772247472,3552,6360
Route_48,43.4583356305946,-3.82622884574301,3553,6368
Route_48,43.4583632659811,-3.82614269644493,3554,6375
Route_48,43.4584268254859,-3.82606939708869,3555,6385
Route_48,43.4585080344656,-3.82604578127711,3556,6394
Route_48,43.4585620547046,-3.82604651688636,3557,6400
Route_48,43.4586079645963,-3.82592353341734,3558,6411
Route_48,43.4586906913424,-3.82568980303467,3559,6432
Route_48,43.4588289548458,-3.82524669228936,3560,6471
Route_48,43.4589028552377,-3.82498811824417,3561,6494
Route_48,43.4590124118697,-3.82477947213098,3562,6514
Route_48,43.459040402818,-3.8246438822396,3563,6526
Route_48,43.4592159232245,-3.82402821894533,3564,6579
Route_48,43.4593177215891,-3.82364641053849,3565,6612
Route_48,43.4594468848504,-3.82321552810249,3566,6650
Route_48,43.4596875554145,-3.82230407403152,3567,6728
Route_48,43.4597989734659,-3.82183586236108,3568,6768
Route_48,43.4598825801628,-3.82147852250193,3569,6799
Route_48,43.4603448162377,-3.81980365672838,3570,6943
Route_48,43.4605482951175,-3.81905236992746,3571,7008
Route_48,43.460900245415,-3.81768501445898,3572,7126
Route_48,43.4609746590877,-3.81735226121611,3573,7154
Route_48,43.4612344374633,-3.81628031993297,3574,7245
Route_48,43.4613270302966,-3.81592308484292,3575,7276
Route_48,43.4613455663725,-3.81584916564491,3576,7282
Route_48,43.4614009979375,-3.81565212827388,3577,7299
Route_48,43.4614495414442,-3.81515832326592,3578,7340
Route_48,43.4615073504633,-3.81462755754085,3579,7383
Route_48,43.4616390323681,-3.81383819115136,3580,7449
Route_48,43.4617254281267,-3.81308529879402,3581,7510
Route_48,43.4618224909109,-3.81209767824365,3582,7591
Route_48,43.4618515203119,-3.81181375179033,3583,7614
Route_48,43.4617432161782,-3.81184938674076,3584,7626
Route_48,43.4616620100156,-3.81187302279346,3585,7636
Route_48,43.4613383264914,-3.81180688316924,3586,7672
Route_48,43.4609163953332,-3.81162817743634,3587,7721
Route_48,43.4607547728512,-3.81156420829691,3588,7740
Route_48,43.4604050439223,-3.81136174937953,3589,7782
Route_48,43.4603242764605,-3.81132358537861,3590,7791
Route_48,43.4597232409495,-3.81100651904236,3591,7863
Route_48,43.4594900291921,-3.8108797905722,3592,7891
Route_48,43.4594533141563,-3.81097818808501,3593,7900
Route_48,43.4591659942451,-3.81086309801264,3594,7933
Route_48,43.4590865442413,-3.81083078373307,3595,7942
Route_49,43.4589415227285,-3.81077357090757,3596,17
Route_49,43.4588604044068,-3.81078484762182,3597,26
Route_49,43.4587617175577,-3.81073408499721,3598,38
Route_49,43.4587174893559,-3.81062224588885,3599,48
Route_49,43.4587635580062,-3.81047453073272,3600,61
Route_49,43.4588538549575,-3.81043865441809,3601,72
Route_49,43.4589344474954,-3.81050153581571,3602,82
Route_49,43.4590330468108,-3.81056465799442,3603,94
Route_49,43.4592392487335,-3.81069102329904,3604,119
Route_49,43.4594635449782,-3.8108052702936,3605,146
Route_49,43.4596580490897,-3.81004148315598,3606,211
Route_49,43.4597964273276,-3.809573608932,3607,252
Route_49,43.4599906609134,-3.80884689349589,3608,315
Route_49,43.460564867292,-3.80913885945103,3609,383
Route_49,43.4608430105071,-3.80927854432573,3610,416
Route_49,43.4612198409222,-3.80946899302194,3611,460
Route_49,43.4612644203274,-3.80953139498782,3612,467
Route_49,43.4614624952549,-3.80953403857763,3613,489
Route_49,43.461532071157,-3.80988108812225,3614,518
Route_49,43.4616106494023,-3.81022825871578,3615,548
Route_49,43.4617161491515,-3.81058815148115,3616,579
Route_49,43.4618214723885,-3.81097276618193,3617,612
Route_49,43.4618998718427,-3.81134466052927,3618,644
Route_49,43.4618985558108,-3.81153006597847,3619,659
Route_49,43.4618968884055,-3.81176491286281,3620,678
Route_49,43.4618091833803,-3.81270321447698,3621,754
Route_49,43.4617327609295,-3.81332026564443,3622,805
Route_49,43.4616749579557,-3.81385103467497,3623,848
Route_49,43.4616280047448,-3.81412235725834,3624,871
Route_49,43.461581138947,-3.81438131912319,3625,892
Route_49,43.4615526316675,-3.81459108129186,3626,910
Route_49,43.4614856431529,-3.81514644699207,3627,955
Route_49,43.4614280081136,-3.81565249148835,3628,997
Route_49,43.4612705392842,-3.81626844436874,3629,1050
Route_49,43.4610014041282,-3.81738970566858,3630,1145
Route_49,43.4609270787587,-3.81771009886413,3631,1172
Route_49,43.4608251231765,-3.81811664786573,3632,1207
Route_49,43.4605565900091,-3.81915137203005,3633,1296
Route_49,43.4603439297981,-3.81992725693451,3634,1363
Route_49,43.4602051545467,-3.82044455107021,3635,1408
Route_49,43.4600385679121,-3.82107271684166,3636,1462
Route_49,43.4598718890071,-3.82171323903689,3637,1517
Route_49,43.4596866662829,-3.82242767282137,3638,1578
Route_49,43.4594551761487,-3.82331452892012,3639,1654
Route_49,43.4594090019487,-3.82347459557046,3640,1668
Route_49,43.4592427551675,-3.82405330542726,3641,1719
Route_49,43.4590853305365,-3.8246568539678,3642,1770
Route_49,43.459048336197,-3.82479232153533,3643,1782
Route_49,43.4590469984308,-3.82497771764896,3644,1797
Route_49,43.4589909263605,-3.82526125674192,3645,1821
Route_49,43.4588618447115,-3.82567977178169,3646,1858
Route_49,43.4587698467185,-3.82595045929453,3647,1882
Route_49,43.4587144868455,-3.82613511880911,3648,1898
Route_49,43.4586869407899,-3.82620890894371,3649,1905
Route_49,43.4587043222135,-3.82629567186396,3650,1912
Route_49,43.4586857794271,-3.82636958456196,3651,1918
Route_49,43.4586673259448,-3.82643113755554,3652,1924
Route_49,43.4586399584145,-3.82648020819014,3653,1929
Route_49,43.4586216835961,-3.82651704180489,3654,1932
Route_49,43.4585764880134,-3.82654114772635,3655,1938
Route_49,43.4585025841316,-3.82679971844163,3656,1960
Route_49,43.4585978656263,-3.82732017329201,3657,2004
Route_49,43.4586848573517,-3.82774162961178,3658,2039
Route_49,43.4587469859404,-3.82786608629603,3659,2051
Route_49,43.4588536836165,-3.82805295614922,3660,2070
Route_49,43.4590324079195,-3.82824081009054,3661,2095
Route_49,43.459390303481,-3.82855472230783,3662,2143
Route_49,43.4594887134013,-3.82864259379757,3663,2156
Route_49,43.4600354991887,-3.82898381446055,3664,2222
Route_49,43.4602595076341,-3.82913521027308,3665,2250
Route_49,43.4605194396489,-3.82929945960347,3666,2282
Route_49,43.4606535036979,-3.82943726659704,3667,2300
Route_49,43.4608484380537,-3.82987257837537,3668,2342
Route_49,43.4609107437232,-3.82997232146964,3669,2352
Route_49,43.4609823219023,-3.83003510762129,3670,2362
Route_49,43.4610539000447,-3.83009789392185,3671,2371
Route_49,43.4611075611884,-3.83014807378102,3672,2378
Route_49,43.4611704051902,-3.83017365664477,3673,2386
Route_49,43.4611970562199,-3.83022346696973,3674,2391
Route_49,43.4612147936379,-3.83026079393247,3675,2394
Route_49,43.4612233481353,-3.83032271800732,3676,2399
Route_49,43.4612229890218,-3.83037215867542,3677,2403
Route_49,43.4612046231689,-3.8304213528181,3678,2408
Route_49,43.4611772539361,-3.83047042366137,3679,2413
Route_49,43.461113961043,-3.83050664121033,3680,2421
Route_49,43.461059940889,-3.83050590156458,3681,2427
Route_49,43.4610322124078,-3.83060441276285,3682,2435
Route_49,43.4609673026822,-3.83086311213548,3683,2457
Route_49,43.4608013781667,-3.83139237566286,3684,2504
Route_49,43.4607370960672,-3.83156455273666,3685,2519
Route_49,43.4606083512022,-3.83193362585461,3686,2553
Route_49,43.4605623449032,-3.83206896873572,3687,2565
Route_49,43.4605877354131,-3.8322918198237,3688,2583
Route_49,43.4606487788499,-3.83256460554599,3689,2606
Route_49,43.460879174221,-3.83307458226141,3690,2655
Route_49,43.4611626860385,-3.83370890666137,3691,2715
Route_49,43.4612953921655,-3.8340321273596,3692,2745
Route_49,43.4613662465559,-3.83419380014674,3693,2760
Route_49,43.4614176504529,-3.83455298871786,3694,2790
Route_49,43.4614715803139,-3.83456609218059,3695,2796
Route_49,43.4615255101726,-3.83457919566733,3696,2802
Route_49,43.4615792595509,-3.83461701963052,3697,2809
Route_49,43.4616150022183,-3.83465459587688,3698,2814
Route_49,43.4616417415242,-3.8346920482698,3699,2818
Route_49,43.4616593872157,-3.83474173703439,3700,2822
Route_49,43.4616767621007,-3.83482850656398,3701,2830
Route_49,43.4617033208107,-3.8348906795725,3702,2835
Route_49,43.4617652609047,-3.83503987022365,3703,2849
Route_49,43.4618273814036,-3.83516434062758,3704,2861
Route_49,43.4618709531654,-3.83536272501102,3705,2878
Route_49,43.4618872467456,-3.83540528425371,3706,2882
Route_49,43.4618893059849,-3.83540383092678,3707,2882
Route_49,43.4620297609429,-3.83580992833813,3708,2918
Route_49,43.4625048157498,-3.83733695834332,3709,3053
Route_49,43.4627592998887,-3.83824287627285,3710,3131
Route_49,43.4628648016564,-3.83859046276941,3711,3162
